year,geo_name,geo,income,income_ranking
2014,Forrest County,05000US28035,36538,2579
2014,Kenedy County,05000US48261,36563,2578
2014,Roosevelt County,05000US35041,36567,2577
2014,Scott County,05000US51169,36579,2576
2014,"Navajo County, AZ",05000US04017,36591,2575
2014,Tillman County,05000US40141,36592,2573
2014,Miller County,05000US29131,36592,2573
2014,Meriwether County,05000US13199,36606,2572
2014,"Bibb County, GA",05000US13021,36614,2571
2014,Ottawa County,05000US40115,36616,2570
2014,Clay County,05000US46027,36627,2569
2014,Panola County,05000US28107,36651,2568
2014,Briscoe County,05000US48045,36696,2567
2014,Jackson County,05000US37099,36705,2566
2014,Jeff Davis County,05000US13161,36707,2565
2014,Monroe County,05000US28095,36708,2564
2014,Walker County,05000US01127,36712,2563
2014,Somerset County,05000US24039,36716,2562
2014,McIntosh County,05000US40091,36718,2561
2014,Irwin County,05000US13155,36729,2560
2014,Itawamba County,05000US28057,36740,2559
2014,Scott County,05000US05127,36754,2558
2014,Caldwell Parish,05000US22021,36792,2557
2014,Jefferson County,05000US05069,36799,2556
2014,Roosevelt County,05000US30085,36825,2555
2014,Neshoba County,05000US28099,36830,2554
2014,Lexington city,05000US51678,36840,2553
2014,Trinity County,05000US06105,36862,2552
2014,Woodson County,05000US20207,36863,2550
2014,Rutherford County,05000US37161,36863,2550
2014,Hart County,05000US13147,36867,2549
2014,Jackson County,05000US01071,36874,2548
2014,Macon County,05000US29121,36878,2547
2014,Putnam County,05000US29171,36886,2546
2014,Newton County,05000US48351,36890,2545
2014,Carroll County,05000US05015,36897,2544
2014,Prairie County,05000US05117,36904,2542
2014,Lanier County,05000US13173,36904,2542
2014,Taylor County,05000US12123,36907,2541
2014,Iosco County,05000US26069,36928,2540
2014,Scioto County,05000US39145,36945,2539
2014,"Orleans Parish, LA",05000US22071,36964,2538
2014,Sussex County,05000US51183,36972,2537
2014,Tripp County,05000US46123,36978,2536
2014,Cleburne County,05000US01029,37008,2535
2014,La Paz County,05000US04012,37009,2534
2014,Knox County,05000US48275,37018,2533
2014,Real County,05000US48385,37019,2532
2014,Brunswick County,05000US51025,37028,2531
2014,Blaine County,05000US30005,37065,2530
2014,Uvalde County,05000US48463,37078,2529
2014,Piscataquis County,05000US23021,37110,2528
2014,Wirt County,05000US54105,37117,2527
2014,Noble County,05000US39121,37126,2526
2014,Carter County,05000US21043,37139,2525
2014,Chowan County,05000US37041,37154,2523
2014,Crawford County,05000US20037,37154,2523
2014,Graham County,05000US37075,37161,2521
2014,Lamb County,05000US48279,37161,2521
2014,Lauderdale County,05000US28075,37165,2520
2014,Grundy County,05000US29079,37167,2519
2014,Milam County,05000US48331,37183,2518
2014,Sullivan County,05000US29211,37198,2517
2014,Monroe County,05000US47123,37202,2516
2014,Trousdale County,05000US47169,37211,2515
2014,Decatur County,05000US47039,37219,2514
2014,Cherokee County,05000US40021,37230,2513
2014,Prince Edward County,05000US51147,37238,2512
2014,"Lowndes County, GA",05000US13185,37248,2511
2014,Taney County,05000US29213,37249,2510
2014,Grant County,05000US41023,37258,2508
2014,Wilkinson County,05000US13319,37258,2508
2014,Iron County,05000US29093,37259,2507
2014,Linn County,05000US29115,37264,2506
2014,Jones County,05000US37103,37288,2505
2014,Crockett County,05000US47033,37298,2504
2014,Logan County,05000US54045,37312,2503
2014,Conway County,05000US05029,37314,2502
2014,Gregory County,05000US46053,37321,2501
2014,Franklin County,05000US17055,37333,2500
2014,Nolan County,05000US48353,37342,2499
2014,Crenshaw County,05000US01041,37349,2498
2014,Madison County,05000US05087,37351,2497
2014,Smith County,05000US28129,37356,2496
2014,Conejos County,05000US08021,37357,2494
2014,Wise County,05000US51195,37357,2494
2014,Lawrence County,05000US47099,37371,2493
2014,Yell County,05000US05149,37378,2491
2014,Aroostook County,05000US23003,37378,2491
2014,Jackson County,05000US39079,37393,2490
2014,Decatur County,05000US20039,37396,2489
2014,Morgan County,05000US54065,37406,2488
2014,DeKalb County,05000US47041,37409,2487
2014,Greene County,05000US28041,37412,2486
2014,Towns County,05000US13281,37425,2485
2014,Kiowa County,05000US40075,37431,2484
2014,Hawkins County,05000US47073,37432,2483
2014,Josephine County,05000US41033,37447,2482
2014,"Philadelphia County, PA",05000US42101,37460,2480
2014,Gibson County,05000US47053,37460,2480
2014,St. Francois County,05000US29187,37476,2479
2014,Lawrence County,05000US28077,37477,2478
2014,Sequoyah County,05000US40135,37483,2477
2014,Mitchell County,05000US37121,37487,2476
2014,Wayne County,05000US54099,37491,2475
2014,Gallia County,05000US39053,37494,2474
2014,Siskiyou County,05000US06093,37495,2473
2014,Silver Bow County,05000US30093,37503,2472
2014,Columbia County,05000US05027,37509,2471
2014,Rhea County,05000US47143,37512,2470
2014,Atoka County,05000US40005,37519,2469
2014,Ferry County,05000US53019,37542,2468
2014,McPherson County,05000US46089,37602,2467
2014,Isabella County,05000US26073,37615,2466
2014,Payne County,05000US40119,37637,2465
2014,Madison County,05000US29123,37648,2464
2014,Hardeman County,05000US48197,37656,2463
2014,Dent County,05000US29065,37658,2462
2014,San Juan County,05000US08111,37679,2461
2014,Red River Parish,05000US22081,37681,2460
2014,Acadia Parish,05000US22001,37684,2459
2014,Bacon County,05000US13005,37698,2458
2014,"Richmond County, GA",05000US13245,37704,2457
2014,Cabell County,05000US54011,37716,2456
2014,Kleberg County,05000US48273,37725,2453
2014,Cross County,05000US05037,37725,2453
2014,Gladwin County,05000US26051,37725,2453
2014,Burke County,05000US37023,37735,2452
2014,Menominee County,05000US55078,37740,2451
2014,McIntosh County,05000US38051,37750,2450
2014,Mecklenburg County,05000US51117,37756,2449
2014,"Potter County, TX",05000US48375,37758,2448
2014,Crittenden County,05000US05035,37781,2447
2014,Yukon-Koyukuk Census Area,05000US02290,37796,2446
2014,Jasper County,05000US45053,37801,2445
2014,Evans County,05000US13109,37804,2444
2014,Arkansas County,05000US05001,37813,2443
2014,Franklin County,05000US12037,37815,2442
2014,Fayette County,05000US18041,37833,2440
2014,Swisher County,05000US48437,37833,2440
2014,Johnston County,05000US40069,37845,2439
2014,Suwannee County,05000US12121,37879,2438
2014,Smyth County,05000US51173,37880,2437
2014,Lunenburg County,05000US51111,37881,2436
2014,McDuffie County,05000US13189,37899,2435
2014,"Delaware County, IN",05000US18035,37900,2434
2014,Day County,05000US46037,37901,2433
2014,Wayne County,05000US18177,37932,2432
2014,McDonough County,05000US17109,37959,2431
2014,De Baca County,05000US35011,37961,2430
2014,Wayne County,05000US13305,37970,2429
2014,DeKalb County,05000US01049,37977,2428
2014,Vinton County,05000US39163,37984,2426
2014,Bibb County,05000US01007,37984,2426
2014,Morgan County,05000US47129,38003,2425
2014,Shoshone County,05000US16079,38006,2423
2014,Lewis County,05000US54041,38006,2423
2014,Hooker County,05000US31091,38011,2422
2014,Jim Hogg County,05000US48247,38013,2421
2014,Alcona County,05000US26001,38019,2420
2014,"Hinds County, MS",05000US28049,38021,2419
2014,Hickman County,05000US47081,38032,2418
2014,Jones County,05000US28067,38044,2417
2014,Howard County,05000US05061,38050,2416
2014,San Saba County,05000US48411,38065,2415
2014,Wetzel County,05000US54103,38066,2414
2014,"Citrus County, FL",05000US12017,38109,2413
2014,McDonald County,05000US29119,38122,2412
2014,Arenac County,05000US26011,38129,2411
2014,Avery County,05000US37011,38138,2410
2014,Dimmit County,05000US48127,38140,2409
2014,Coal County,05000US40029,38141,2408
2014,Meagher County,05000US30059,38144,2407
2014,Camp County,05000US48063,38154,2406
2014,Hardin County,05000US17069,38170,2405
2014,Coles County,05000US17029,38174,2404
2014,Covington city,05000US51580,38176,2403
2014,Elk County,05000US20049,38182,2402
2014,Saluda County,05000US45081,38216,2401
2014,Monroe County,05000US54063,38239,2399
2014,Washington County,05000US23029,38239,2399
2014,Madison County,05000US37115,38251,2398
2014,Newton County,05000US28101,38265,2397
2014,Craig County,05000US40035,38273,2396
2014,Decatur County,05000US19053,38275,2395
2014,Mason County,05000US54053,38297,2394
2014,Laurens County,05000US45059,38300,2393
2014,Dallas County,05000US29059,38314,2392
2014,Caswell County,05000US37033,38318,2391
2014,Idaho County,05000US16049,38320,2390
2014,Worth County,05000US13321,38339,2389
2014,Cumberland County,05000US47035,38350,2388
2014,Alpena County,05000US26007,38353,2387
2014,Ravalli County,05000US30081,38366,2386
2014,Union County,05000US21225,38367,2385
2014,Montgomery County,05000US21173,38373,2384
2014,Dickens County,05000US48125,38397,2383
2014,"Do��a Ana County, NM",05000US35013,38426,2381
2014,Phillips County,05000US30071,38426,2381
2014,Gooding County,05000US16047,38447,2380
2014,"Mohave County, AZ",05000US04015,38456,2379
2014,Appling County,05000US13001,38461,2378
2014,Pawnee County,05000US31133,38462,2377
2014,"Etowah County, AL",05000US01055,38467,2376
2014,Marion County,05000US21155,38478,2375
2014,Buckingham County,05000US51029,38484,2374
2014,Macon County,05000US37113,38491,2373
2014,Lake County,05000US30047,38492,2372
2014,Sherman County,05000US20181,38528,2371
2014,Schley County,05000US13249,38537,2370
2014,Golden Valley County,05000US38033,38542,2369
2014,Orange County,05000US18117,38556,2368
2014,Modoc County,05000US06049,38560,2367
2014,Washington County,05000US12133,38563,2366
2014,Adams County,05000US16003,38583,2365
2014,Brewster County,05000US48043,38589,2363
2014,Calloway County,05000US21035,38589,2363
2014,Hamblen County,05000US47063,38600,2362
2014,Baca County,05000US08009,38625,2361
2014,Chase County,05000US20017,38633,2360
2014,Rio Arriba County,05000US35039,38635,2358
2014,Perkins County,05000US46105,38635,2358
2014,Houston County,05000US47083,38637,2357
2014,Tallapoosa County,05000US01123,38644,2356
2014,Yadkin County,05000US37197,38652,2355
2014,Wadena County,05000US27159,38661,2354
2014,Tucker County,05000US54093,38663,2353
2014,Mineral County,05000US32021,38664,2352
2014,Crosby County,05000US48107,38668,2351
2014,Lowndes County,05000US28087,38672,2350
2014,Rio Grande County,05000US08105,38673,2349
2014,"Webb County, TX",05000US48479,38679,2348
2014,Okmulgee County,05000US40111,38683,2347
2014,Runnels County,05000US48399,38684,2346
2014,Osborne County,05000US20141,38686,2345
2014,Mackinac County,05000US26097,38690,2344
2014,Laclede County,05000US29105,38693,2343
2014,Henry County,05000US47079,38694,2342
2014,Morgan County,05000US39115,38696,2340
2014,Henderson County,05000US47077,38696,2340
2014,Boone County,05000US05009,38705,2339
2014,Richland Parish,05000US22083,38708,2338
2014,Allen County,05000US20001,38712,2337
2014,Garvin County,05000US40049,38716,2336
2014,Christian County,05000US21047,38720,2335
2014,Rusk County,05000US55107,38728,2334
2014,Benson County,05000US38005,38729,2333
2014,Giles County,05000US47055,38739,2332
2014,Pike County,05000US17149,38740,2331
2014,Bryan County,05000US40013,38743,2330
2014,Jones County,05000US46075,38750,2329
2014,Nicholas County,05000US54067,38755,2328
2014,Union County,05000US05139,38762,2327
2014,Saline County,05000US17165,38772,2326
2014,Barry County,05000US29009,38789,2325
2014,Barton County,05000US29011,38792,2324
2014,Santa Cruz County,05000US04023,38802,2323
2014,Harrisonburg city,05000US51660,38807,2322
2014,Wilson County,05000US20205,38811,2321
2014,Muhlenberg County,05000US21177,38849,2320
2014,"Fayette County, PA",05000US42051,38879,2319
2014,Barren County,05000US21009,38885,2318
2014,Osceola County,05000US26133,38899,2317
2014,Walker County,05000US48471,38903,2316
2014,Bollinger County,05000US29017,38906,2315
2014,McCormick County,05000US45065,38919,2314
2014,Grant County,05000US35017,38923,2313
2014,Mercer County,05000US29129,38925,2312
2014,Greensville County,05000US51081,38933,2311
2014,Shelby County,05000US29205,38935,2310
2014,Rockingham County,05000US37157,38946,2309
2014,Cherokee County,05000US48073,38949,2308
2014,Benewah County,05000US16009,38963,2307
2014,Liberty County,05000US12077,38990,2306
2014,Yancey County,05000US37199,39008,2305
2014,Saline County,05000US29195,39027,2304
2014,Keya Paha County,05000US31103,39028,2302
2014,Marshall County,05000US40095,39028,2302
2014,Bent County,05000US08011,39053,2301
2014,Simpson County,05000US21213,39055,2300
2014,"Brazos County, TX",05000US48041,39060,2299
2014,Scott County,05000US29201,39076,2298
2014,Peach County,05000US13225,39085,2297
2014,Wibaux County,05000US30109,39097,2296
2014,"Ouachita Parish, LA",05000US22073,39111,2295
2014,Ritchie County,05000US54085,39118,2294
2014,Polk County,05000US13233,39121,2293
2014,Carlisle County,05000US21039,39125,2292
2014,Nacogdoches County,05000US48347,39126,2291
2014,Marshall County,05000US28093,39137,2290
2014,Hopewell city,05000US51670,39156,2289
2014,Campbell County,05000US46021,39167,2288
2014,Ashland County,05000US55003,39172,2287
2014,Jasper County,05000US48241,39176,2286
2014,Union County,05000US13291,39179,2285
2014,Keweenaw County,05000US26083,39180,2284
2014,Upshur County,05000US54097,39188,2283
2014,Coos County,05000US41011,39193,2282
2014,Columbia County,05000US12023,39194,2281
2014,"Cleveland County, NC",05000US37045,39197,2280
2014,Boundary County,05000US16021,39204,2279
2014,"Sebastian County, AR",05000US05131,39208,2278
2014,Alger County,05000US26003,39211,2277
2014,Stoddard County,05000US29207,39229,2276
2014,Greenwood County,05000US20073,39286,2275
2014,Del Norte County,05000US06015,39302,2274
2014,Washington County,05000US21229,39313,2273
2014,Randolph County,05000US29175,39316,2272
2014,"Wyandotte County, KS",05000US20209,39326,2271
2014,Wilson County,05000US37195,39332,2270
2014,Polk County,05000US29167,39336,2269
2014,"Marion County, FL",05000US12083,39339,2268
2014,Catron County,05000US35003,39342,2265
2014,Hancock County,05000US54029,39342,2265
2014,Harrison County,05000US29081,39342,2265
2014,Larue County,05000US21123,39364,2264
2014,Blackford County,05000US18009,39370,2263
2014,Kiowa County,05000US08061,39375,2262
2014,Morris County,05000US48343,39387,2261
2014,Accomack County,05000US51001,39389,2260
2014,Lynchburg city,05000US51680,39391,2259
2014,Pope County,05000US17151,39395,2258
2014,Polk County,05000US48373,39412,2257
2014,Cullman County,05000US01043,39415,2256
2014,Pacific County,05000US53049,39418,2255
2014,Custer County,05000US16037,39432,2254
2014,Polk County,05000US47139,39434,2253
2014,Cannon County,05000US47015,39438,2252
2014,Allen Parish,05000US22003,39440,2251
2014,Chautauqua County,05000US20019,39444,2250
2014,Scotland County,05000US29199,39450,2249
2014,Marshall County,05000US01095,39473,2248
2014,Limestone County,05000US48293,39484,2247
2014,Cheboygan County,05000US26031,39486,2246
2014,Terry County,05000US48445,39494,2244
2014,Little River County,05000US05081,39494,2244
2014,Greene County,05000US37079,39498,2243
2014,Greene County,05000US05055,39500,2242
2014,Cloud County,05000US20029,39509,2241
2014,Graves County,05000US21083,39529,2240
2014,"Roanoke city, VA",05000US51770,39530,2239
2014,Klamath County,05000US41035,39534,2238
2014,Bourbon County,05000US20011,39555,2237
2014,Garland County,05000US05051,39558,2236
2014,Latimer County,05000US40077,39563,2235
2014,Niobrara County,05000US56027,39567,2234
2014,Lawrence County,05000US17101,39569,2233
2014,Ohio County,05000US21183,39574,2232
2014,"Sullivan County, TN",05000US47163,39577,2231
2014,Gilmer County,05000US13123,39581,2230
2014,Pettis County,05000US29159,39624,2229
2014,McMinn County,05000US47107,39644,2228
2014,Coffee County,05000US47031,39656,2227
2014,Okanogan County,05000US53047,39665,2226
2014,Carroll County,05000US21041,39668,2225
2014,Cheyenne County,05000US20023,39681,2224
2014,Walker County,05000US13295,39688,2223
2014,Grant Parish,05000US22043,39729,2222
2014,Bates County,05000US29013,39744,2221
2014,Dawson County,05000US48115,39746,2220
2014,Clearwater County,05000US16035,39750,2219
2014,Mason County,05000US21161,39783,2218
2014,Somerset County,05000US23025,39792,2217
2014,Allegany County,05000US24001,39794,2216
2014,Knox County,05000US17095,39800,2215
2014,Highland County,05000US39071,39855,2214
2014,Franklin County,05000US05047,39879,2213
2014,Henry County,05000US29083,39880,2212
2014,Grant County,05000US18053,39885,2211
2014,Colbert County,05000US01033,39914,2210
2014,Mahnomen County,05000US27087,39924,2209
2014,Taylor County,05000US54091,39933,2208
2014,Sherman County,05000US41055,39960,2207
2014,Tyler County,05000US54095,39974,2206
2014,Staunton city,05000US51790,39982,2205
2014,Kalkaska County,05000US26079,39986,2204
2014,Pike County,05000US39131,39989,2203
2014,Kimble County,05000US48267,40000,2202
2014,Breckinridge County,05000US21027,40039,2201
2014,Gila County,05000US04007,40042,2200
2014,Pend Oreille County,05000US53051,40070,2199
2014,"Whitfield County, GA",05000US13313,40081,2198
2014,Boyd County,05000US31015,40083,2197
2014,Glascock County,05000US13125,40089,2196
2014,Stephens County,05000US13257,40103,2195
2014,Glenn County,05000US06021,40106,2194
2014,Montgomery County,05000US29139,40114,2193
2014,Pike County,05000US29163,40120,2192
2014,Muskogee County,05000US40101,40133,2191
2014,Caldwell County,05000US21033,40135,2190
2014,Stone County,05000US29209,40136,2189
2014,Treutlen County,05000US13283,40143,2188
2014,Randolph County,05000US54083,40146,2187
2014,Sioux County,05000US38085,40152,2186
2014,Caddo County,05000US40015,40170,2185
2014,Wythe County,05000US51197,40185,2184
2014,Bracken County,05000US21023,40194,2183
2014,Chariton County,05000US29041,40195,2182
2014,Nowata County,05000US40105,40203,2181
2014,Spalding County,05000US13255,40243,2180
2014,Henry County,05000US18065,40247,2179
2014,Petroleum County,05000US30069,40250,2178
2014,Greenbrier County,05000US54025,40256,2177
2014,Allen County,05000US21003,40273,2176
2014,Henderson County,05000US48213,40299,2175
2014,"Ashtabula County, OH",05000US39007,40304,2174
2014,"Clayton County, GA",05000US13063,40314,2173
2014,Curry County,05000US35009,40318,2172
2014,Obion County,05000US47131,40327,2171
2014,Doddridge County,05000US54017,40329,2170
2014,Forest County,05000US55041,40331,2169
2014,Jefferson Davis Parish,05000US22053,40335,2168
2014,Ohio County,05000US54069,40342,2166
2014,Monroe County,05000US29137,40342,2166
2014,Lawrence County,05000US01079,40356,2165
2014,Starke County,05000US18149,40357,2164
2014,Wexford County,05000US26165,40368,2163
2014,Russell County,05000US20167,40369,2162
2014,Emmons County,05000US38029,40375,2161
2014,Mecosta County,05000US26107,40396,2160
2014,Presque Isle County,05000US26141,40404,2159
2014,Manistee County,05000US26101,40408,2158
2014,Matagorda County,05000US48321,40410,2157
2014,Guernsey County,05000US39059,40420,2156
2014,Lyon County,05000US20111,40427,2155
2014,"Hernando County, FL",05000US12053,40457,2154
2014,Castro County,05000US48069,40470,2153
2014,Bradford County,05000US12007,40481,2152
2014,Sheridan County,05000US31161,40489,2151
2014,Thurston County,05000US31173,40494,2150
2014,Lawrence County,05000US29109,40496,2149
2014,Vilas County,05000US55125,40501,2148
2014,Vernon County,05000US29217,40508,2147
2014,"Greene County, MO",05000US29077,40512,2146
2014,Perry County,05000US17145,40532,2145
2014,Republic County,05000US20157,40538,2144
2014,Chaves County,05000US35005,40541,2143
2014,White County,05000US13311,40547,2142
2014,Lincoln County,05000US32017,40550,2141
2014,Anderson County,05000US20003,40567,2140
2014,Fremont County,05000US08043,40569,2139
2014,Baker County,05000US41001,40576,2137
2014,Fayette County,05000US39047,40576,2137
2014,Prairie County,05000US30079,40580,2135
2014,Livingston County,05000US21139,40580,2135
2014,Gentry County,05000US29075,40591,2134
2014,Otero County,05000US35035,40614,2133
2014,Sioux County,05000US31165,40625,2132
2014,Sawyer County,05000US55113,40658,2131
2014,"Sumter County, SC",05000US45085,40662,2130
2014,Beaufort County,05000US37013,40671,2129
2014,Treasure County,05000US30103,40682,2128
2014,Habersham County,05000US13137,40689,2127
2014,Oxford County,05000US23017,40695,2126
2014,Rowan County,05000US21205,40697,2125
2014,Erath County,05000US48143,40711,2124
2014,Crawford County,05000US05033,40712,2123
2014,Montgomery County,05000US20125,40716,2122
2014,Jerome County,05000US16053,40718,2121
2014,Donley County,05000US48129,40719,2120
2014,Gallatin County,05000US17059,40721,2118
2014,"Tangipahoa Parish, LA",05000US22105,40721,2118
2014,Burnett County,05000US55013,40722,2117
2014,Jackson County,05000US54035,40733,2116
2014,Montcalm County,05000US26117,40739,2115
2014,Rush County,05000US20165,40746,2114
2014,Jay County,05000US18075,40761,2113
2014,Furnas County,05000US31065,40765,2111
2014,Richardson County,05000US31147,40765,2111
2014,Cleburne County,05000US05023,40768,2110
2014,Terrell County,05000US48443,40781,2109
2014,"El Paso County, TX",05000US48141,40783,2108
2014,Pawnee County,05000US20145,40791,2107
2014,Jefferson County,05000US39081,40816,2106
2014,Pope County,05000US05115,40818,2105
2014,"Douglas County, OR",05000US41019,40820,2104
2014,Coke County,05000US48081,40822,2103
2014,Chippewa County,05000US26033,40828,2102
2014,Miller County,05000US05091,40829,2101
2014,Throckmorton County,05000US48447,40833,2100
2014,McLean County,05000US21149,40851,2099
2014,Webster County,05000US21233,40852,2098
2014,Boyle County,05000US21021,40853,2097
2014,Madison County,05000US48313,40879,2096
2014,Crawford County,05000US18025,40905,2095
2014,McCulloch County,05000US48307,40908,2094
2014,"Jasper County, MO",05000US29097,40914,2093
2014,"Calhoun County, AL",05000US01015,40919,2092
2014,Cherokee County,05000US20021,40920,2091
2014,Baraga County,05000US26013,40935,2090
2014,Muskingum County,05000US39119,40937,2089
2014,Warren County,05000US28149,40941,2088
2014,Wade Hampton Census Area,05000US02270,40943,2087
2014,Mifflin County,05000US42087,40947,2086
2014,Gulf County,05000US12045,40964,2085
2014,Pondera County,05000US30073,40969,2083
2014,Oceana County,05000US26127,40969,2083
2014,Navarro County,05000US48349,40976,2082
2014,Brown County,05000US48049,40982,2081
2014,Missaukee County,05000US26113,40983,2080
2014,Gilchrist County,05000US12041,40984,2079
2014,Delta County,05000US48119,40988,2078
2014,Bedford County,05000US47003,40989,2077
2014,Pontotoc County,05000US28115,40991,2076
2014,Floyd County,05000US48153,40993,2075
2014,Langlade County,05000US55067,40994,2073
2014,Hill County,05000US48217,40994,2073
2014,Owen County,05000US21187,40995,2072
2014,Pearl River County,05000US28109,40997,2071
2014,Marion County,05000US47115,40998,2070
2014,Butte County,05000US16023,41000,2069
2014,Henderson County,05000US21101,41006,2068
2014,Deer Lodge County,05000US30023,41015,2067
2014,Greer County,05000US40055,41020,2066
2014,Chester County,05000US47023,41028,2065
2014,Lamar County,05000US13171,41038,2064
2014,Jewell County,05000US20089,41042,2063
2014,Floyd County,05000US13115,41046,2062
2014,Todd County,05000US21219,41047,2061
2014,Charlton County,05000US13049,41059,2060
2014,Columbia County,05000US53013,41071,2058
2014,Cochran County,05000US48079,41071,2058
2014,"Houston County, AL",05000US01069,41077,2057
2014,Lincoln County,05000US16063,41088,2056
2014,Stewart County,05000US47161,41089,2055
2014,Arthur County,05000US31005,41103,2054
2014,Dallam County,05000US48111,41105,2053
2014,Webster County,05000US31181,41107,2052
2014,Brown County,05000US20013,41126,2051
2014,Lamar County,05000US48277,41130,2050
2014,Raleigh County,05000US54081,41152,2048
2014,Humphreys County,05000US47085,41152,2048
2014,Cameron County,05000US42023,41157,2047
2014,"Wayne County, NC",05000US37191,41172,2046
2014,LaSalle Parish,05000US22059,41173,2045
2014,"Vigo County, IN",05000US18167,41175,2044
2014,Boise County,05000US16015,41194,2043
2014,Oconee County,05000US45073,41197,2042
2014,Kiowa County,05000US20097,41211,2041
2014,Charles Mix County,05000US46023,41220,2040
2014,Monona County,05000US19133,41238,2039
2014,Camas County,05000US16025,41250,2038
2014,"Caddo Parish, LA",05000US22017,41251,2037
2014,Gonzales County,05000US48177,41263,2036
2014,Dawes County,05000US31045,41267,2035
2014,Chouteau County,05000US30015,41270,2034
2014,Huron County,05000US26063,41290,2033
2014,Menominee County,05000US26109,41293,2032
2014,Platte County,05000US56031,41299,2031
2014,"Rapides Parish, LA",05000US22079,41305,2030
2014,Powell County,05000US30077,41326,2029
2014,Lincoln County,05000US47103,41328,2028
2014,"Richmond city, VA",05000US51760,41331,2027
2014,Harper County,05000US20077,41332,2026
2014,Pittsburg County,05000US40121,41339,2025
2014,Lafayette County,05000US28071,41343,2024
2014,"Mahoning County, OH",05000US39099,41350,2023
2014,Hot Spring County,05000US05059,41353,2022
2014,Heard County,05000US13149,41354,2021
2014,Cass County,05000US18017,41356,2020
2014,"Muscogee County, GA",05000US13215,41362,2019
2014,Marinette County,05000US55075,41364,2018
2014,Palo Pinto County,05000US48363,41370,2017
2014,Crawford County,05000US39033,41377,2016
2014,"Yuma County, AZ",05000US04027,41380,2015
2014,Greene County,05000US13133,41390,2014
2014,Monroe County,05000US39111,41394,2013
2014,Garden County,05000US31069,41410,2012
2014,San Juan County,05000US49037,41411,2011
2014,Johnson County,05000US17087,41414,2010
2014,"Wayne County, MI",05000US26163,41421,2009
2014,Jefferson County,05000US47089,41426,2007
2014,Dyer County,05000US47045,41426,2007
2014,Labette County,05000US20099,41434,2006
2014,Orleans County,05000US50019,41437,2005
2014,Union County,05000US12125,41476,2004
2014,Haralson County,05000US13143,41482,2003
2014,Cumberland County,05000US51049,41484,2002
2014,De Soto Parish,05000US22031,41486,2001
2014,Maries County,05000US29125,41492,2000
2014,Kit Carson County,05000US08063,41495,1999
2014,"Pickens County, SC",05000US45077,41501,1998
2014,Clearfield County,05000US42033,41510,1997
2014,Wapello County,05000US19179,41519,1996
2014,Wallowa County,05000US41063,41522,1995
2014,Appanoose County,05000US19007,41525,1994
2014,Randolph County,05000US18135,41537,1993
2014,Lynn County,05000US48305,41541,1992
2014,Northumberland County,05000US42097,41560,1991
2014,Coshocton County,05000US39031,41569,1990
2014,"Bradley County, TN",05000US47011,41575,1989
2014,Georgetown County,05000US45043,41578,1987
2014,Sanilac County,05000US26151,41578,1987
2014,Cleveland County,05000US05025,41586,1986
2014,Young County,05000US48503,41589,1985
2014,Grant County,05000US54023,41600,1984
2014,Tyler County,05000US48457,41630,1983
2014,Franklin County,05000US23007,41665,1982
2014,Alexander County,05000US37003,41676,1981
2014,Pierce County,05000US13229,41685,1980
2014,Lincoln County,05000US35027,41710,1979
2014,"Volusia County, FL",05000US12127,41714,1978
2014,Koochiching County,05000US27071,41725,1977
2014,Edwards County,05000US48137,41726,1975
2014,Roane County,05000US47145,41726,1975
2014,Calhoun County,05000US45017,41727,1974
2014,Butte County,05000US46019,41731,1973
2014,Marion County,05000US29127,41732,1972
2014,Bee County,05000US48025,41738,1971
2014,Boyd County,05000US21019,41739,1970
2014,Caldwell County,05000US29025,41740,1969
2014,Logan County,05000US08075,41749,1967
2014,Washburn County,05000US55129,41749,1967
2014,"Lucas County, OH",05000US39095,41751,1966
2014,Nye County,05000US32023,41757,1965
2014,"Imperial County, CA",05000US06025,41772,1964
2014,Garfield County,05000US31071,41776,1963
2014,"Randolph County, NC",05000US37151,41782,1962
2014,Marion County,05000US17121,41783,1961
2014,Chilton County,05000US01021,41785,1960
2014,Sullivan County,05000US42113,41786,1959
2014,Haywood County,05000US37087,41795,1958
2014,Hamilton County,05000US17065,41801,1957
2014,Kay County,05000US40071,41806,1956
2014,"Baltimore city, MD",05000US24510,41819,1954
2014,Harrison County,05000US39067,41819,1954
2014,"Anderson County, SC",05000US45007,41822,1952
2014,Marshall County,05000US47117,41822,1952
2014,Gratiot County,05000US26057,41833,1951
2014,"Muskegon County, MI",05000US26121,41842,1949
2014,Holt County,05000US29087,41842,1949
2014,Union County,05000US17181,41849,1948
2014,"Monroe County, IN",05000US18105,41857,1947
2014,Potter County,05000US42105,41862,1946
2014,Bonner County,05000US16017,41879,1944
2014,"Genesee County, MI",05000US26049,41879,1944
2014,Perry County,05000US39127,41892,1943
2014,Iron County,05000US55051,41900,1942
2014,Wilbarger County,05000US48487,41901,1941
2014,Troup County,05000US13285,41906,1940
2014,Crawford County,05000US13079,41910,1939
2014,"Rowan County, NC",05000US37159,41925,1938
2014,Curry County,05000US41015,41939,1937
2014,Phelps County,05000US29161,41942,1936
2014,Stokes County,05000US37169,41944,1934
2014,Latah County,05000US16057,41944,1934
2014,St. Mary Parish,05000US22101,41956,1933
2014,Gem County,05000US16045,41969,1932
2014,Newberry County,05000US45071,41971,1931
2014,"Pueblo County, CO",05000US08101,41974,1930
